pickup_zip,dropoff_zip,distance_miles
78753,41833,961.1
41833,53007,498.7
53007,41833,498.7
41833,68601,830.3
68601,41833,830.3
41833,8008,507.6
8008,41833,507.6
41833,77080,878.0
77080,41833,878.0
41833,51460,758.0
51460,41833,758.0
41833,75791,771.7
75791,41833,771.7
41833,54420,649.9
54420,41833,649.9
41833,62560,393.4
62560,41833,393.4
41833,95817,2093.5
95817,41833,2093.5
41833,17037,380.5
17037,41833,380.5
41833,54304,580.0
54304,41833,580.0
41833,48601,442.3
48601,41833,442.3
41833,59762,1668.6
59762,41833,1668.6
41833,37726,118.2
37726,41833,118.2
41833,46156,217.4
46156,41833,217.4
41833,61875,363.3
61875,41833,363.3
41833,90280,1985.9
90280,41833,1985.9
41833,24087,151.1
24087,41833,151.1
41833,38504,107.2
38504,41833,107.2
41833,41049,93.5
41049,41833,93.5
41833,50441,671.4
50441,41833,671.4
41833,71720,589.2
71720,41833,589.2
41833,71079,625.0
71079,41833,625.0
41833,68959,892.0
68959,41833,892.0
41833,55430,772.4
55430,41833,772.4
41833,20723,363.2
20723,41833,363.2
41833,23175,352.2
23175,41833,352.2
41833,42326,223.2
42326,41833,223.2
41833,49872,655.7
49872,41833,655.7
41833,62621,450.5
62621,41833,450.5
41833,37616,56.7
37616,41833,56.7
38751,18816,989.2
18816,38751,989.2
38751,16803,867.5
16803,38751,867.5
38751,76034,377.1
76034,38751,377.1
38751,17343,861.9
17343,38751,861.9
38751,8009,975.3
8009,38751,975.3
38751,61433,490.7
61433,38751,490.7
38751,49048,670.5
49048,38751,670.5
38751,58707,1160.3
58707,38751,1160.3
38751,19956,916.3
19956,38751,916.3
38751,37397,318.7
37397,38751,318.7
38751,66524,456.4
66524,38751,456.4
38751,7833,1000.2
7833,38751,1000.2
38751,96080,1807.9
96080,38751,1807.9
38751,60464,587.2
60464,38751,587.2
38751,60470,543.5
60470,38751,543.5
38751,78724,462.3
78724,38751,462.3
38751,32066,497.3
32066,38751,497.3
38751,74880,338.2
74880,38751,338.2
38751,70776,221.3
70776,38751,221.3
38751,8846,1018.0
8846,38751,1018.0
38751,64441,518.4
64441,38751,518.4
38751,13687,1138.2
13687,38751,1138.2
38751,50173,598.1
50173,38751,598.1
38751,97396,1919.0
97396,38751,1919.0
38751,15690,789.2
15690,38751,789.2
38751,98057,1904.1
98057,38751,1904.1
38751,87753,829.3
87753,38751,829.3
38751,84013,1272.8
84013,38751,1272.8
38751,95237,1733.8
95237,38751,1733.8
38751,63010,343.5
63010,38751,343.5
38751,8628,994.0
8628,38751,994.0
38751,62692,424.6
62692,38751,424.6
38751,70003,239.6
70003,38751,239.6
38751,33185,812.5
33185,38751,812.5
38751,99040,1732.8
99040,38751,1732.8
38751,53202,678.5
53202,38751,678.5
38751,71675,73.7
71675,38751,73.7
38751,73945,640.7
73945,38751,640.7
38751,38326,175.7
38326,38751,175.7
38751,95608,1744.7
95608,38751,1744.7
38751,43788,678.4
43788,38751,678.4
38751,5667,1231.8
5667,38751,1231.8
38751,99036,1690.8
99036,38751,1690.8
38751,36322,326.3
36322,38751,326.3
38751,45336,598.2
45336,38751,598.2
38751,54470,817.4
54470,38751,817.4
38751,71658,52.9
71658,38751,52.9
38751,5048,1206.3
5048,38751,1206.3
38751,30663,408.2
30663,38751,408.2
38751,13163,1047.6
13163,38751,1047.6
38751,70049,235.9
70049,38751,235.9
38751,38079,215.2
38079,38751,215.2
38751,93723,1667.6
93723,38751,1667.6
38751,60510,592.9
60510,38751,592.9
38751,52583,524.9
52583,38751,524.9
38751,20204,849.3
20204,38751,849.3
38751,14861,968.0
14861,38751,968.0
38751,44089,712.3
44089,38751,712.3
38751,85709,1184.0
85709,38751,1184.0
38751,32612,556.4
32612,38751,556.4
38751,32438,369.2
32438,38751,369.2
38751,16686,847.1
16686,38751,847.1
38751,57551,897.9
57551,38751,897.9
38751,65755,255.8
65755,38751,255.8
38751,99721,3359.9
99721,38751,3359.9
38751,89002,1389.7
89002,38751,1389.7
38751,21133,872.5
21133,38751,872.5
38751,70639,237.3
70639,38751,237.3
38751,78074,535.6
78074,38751,535.6
38751,95307,1722.6
95307,38751,1722.6
38751,24211,540.9
24211,38751,540.9
38751,5405,1205.5
5405,38751,1205.5
38751,3054,1223.9
3054,38751,1223.9
38751,20722,853.9
20722,38751,853.9
38751,11769,1088.8
11769,38751,1088.8
38751,94533,1780.7
94533,38751,1780.7
38751,78753,462.3
78753,38751,462.3
38751,53007,680.7
53007,38751,680.7
38751,68601,663.4
68601,38751,663.4
38751,8008,1007.3
8008,38751,1007.3
38751,77080,380.0
77080,38751,380.0
38751,51460,655.5
51460,38751,655.5
38751,75791,277.7
75791,38751,277.7
38751,54420,769.8
54420,38751,769.8
38751,62560,407.6
62560,38751,407.6
38751,95817,1751.4
95817,38751,1751.4
38751,17037,875.5
17037,38751,875.5
38751,54304,774.3
54304,38751,774.3
38751,48601,777.9
48601,38751,777.9
38751,59762,1463.2
59762,38751,1463.2
38751,37726,382.0
37726,38751,382.0
38751,46156,506.4
46156,38751,506.4
38751,61875,475.3
61875,38751,475.3
38751,90280,1580.8
90280,38751,1580.8
38751,24087,643.4
24087,38751,643.4
38751,38504,393.3
38504,38751,393.3
38751,41049,515.6
41049,38751,515.6
38751,50441,655.3
50441,38751,655.3
38751,71720,115.8
71720,38751,115.8
38751,71079,129.0
71079,38751,129.0
38751,68959,665.2
68959,38751,665.2
38751,55430,813.1
55430,38751,813.1
38751,20723,863.3
20723,38751,863.3
38751,23175,841.8
23175,38751,841.8
38751,42326,333.0
42326,38751,333.0
38751,49872,887.5
49872,38751,887.5
38751,62621,433.0
62621,38751,433.0
38751,37616,489.1
37616,38751,489.1
18816,16803,121.7
16803,18816,121.7
18816,76034,1314.4
76034,18816,1314.4
18816,17343,149.0
17343,18816,149.0
18816,8009,145.8
8009,18816,145.8
18816,61433,747.4
61433,18816,747.4
18816,49048,494.7
49048,18816,494.7
18816,58707,1315.5
58707,18816,1315.5
18816,19956,221.2
19956,18816,221.2
18816,37397,687.9
37397,18816,687.9
18816,66524,1053.2
66524,18816,1053.2
18816,7833,72.9
7833,18816,72.9
18816,96080,2404.4
96080,18816,2404.4
18816,60464,618.0
60464,18816,618.0
18816,60470,661.5
60470,18816,661.5
18816,78724,1442.8
78724,18816,1442.8
18816,32066,903.9
32066,18816,903.9
18816,74880,1175.7
74880,18816,1175.7
18816,70776,1158.4
70776,18816,1158.4
18816,8846,108.9
8846,18816,108.9
18816,64441,961.2
64441,18816,961.2
18816,13687,194.8
13687,18816,194.8
18816,50173,865.6
50173,18816,865.6
18816,97396,2372.4
97396,18816,2372.4
18816,15690,203.8
15690,18816,203.8
18816,98057,2283.6
98057,18816,2283.6
18816,87753,1611.0
87753,18816,1611.0
18816,84013,1879.7
84013,18816,1879.7
18816,95237,2387.2
95237,18816,2387.2
18816,63010,799.7
63010,18816,799.7
18816,8628,116.4
8628,18816,116.4
18816,62692,751.2
62692,18816,751.2
18816,70003,1137.0
70003,18816,1137.0
18816,33185,1133.6
33185,18816,1133.6
18816,99040,2084.7
99040,18816,2084.7
18816,53202,619.4
53202,18816,619.4
18816,71675,1039.9
71675,18816,1039.9
18816,73945,1393.2
73945,18816,1393.2
18816,38326,813.5
38326,18816,813.5
18816,95608,2385.2
95608,18816,2385.2
18816,43788,314.3
43788,18816,314.3
18816,5667,249.8
5667,18816,249.8
18816,99036,2052.8
99036,18816,2052.8
18816,36322,905.1
36322,18816,905.1
18816,45336,444.8
45336,18816,444.8
18816,54470,754.6
54470,18816,754.6
18816,71658,1035.4
71658,18816,1035.4
18816,5048,218.2
5048,18816,218.2
18816,30663,700.6
30663,18816,700.6
18816,13163,93.2
13163,18816,93.2
18816,70049,1148.9
70049,18816,1148.9
18816,38079,815.2
38079,18816,815.2
18816,93723,2360.4
93723,18816,2360.4
18816,60510,640.0
60510,18816,640.0
18816,52583,898.7
52583,18816,898.7
18816,20204,205.4
20204,18816,205.4
18816,14861,46.9
14861,18816,46.9
18816,44089,335.4
44089,18816,335.4
18816,85709,2035.0
85709,18816,2035.0
18816,32612,908.5
32612,18816,908.5
18816,32438,937.8
32438,18816,937.8
18816,16686,142.1
16686,18816,142.1
18816,57551,1316.6
57551,18816,1316.6
18816,65755,957.1
65755,18816,957.1
18816,99721,3233.9
99721,18816,3233.9
18816,89002,2124.1
89002,18816,2124.1
18816,21133,169.8
21133,18816,169.8
18816,70639,1225.6
70639,18816,1225.6
18816,78074,1513.0
78074,18816,1513.0
18816,95307,2392.1
95307,18816,2392.1
18816,24211,477.7
24211,18816,477.7
18816,5405,233.4
5405,18816,233.4
18816,3054,237.8
3054,18816,237.8
18816,20722,201.1
20722,18816,201.1
18816,11769,160.5
11769,18816,160.5
18816,94533,2428.0
94533,18816,2428.0
18816,78753,1441.7
78753,18816,1441.7
18816,53007,628.5
53007,18816,628.5
18816,68601,1110.3
68601,18816,1110.3
18816,8008,170.9
8008,18816,170.9
18816,77080,1369.2
77080,18816,1369.2
18816,51460,1011.3
51460,18816,1011.3
18816,75791,1249.4
75791,18816,1249.4
18816,54420,754.9
54420,18816,754.9
18816,62560,739.6
62560,18816,739.6
18816,95817,2393.5
95817,18816,2393.5
18816,17037,120.1
17037,18816,120.1
18816,54304,642.8
54304,18816,642.8
18816,48601,423.0
48601,18816,423.0
18816,59762,1866.8
59762,18816,1866.8
18816,37726,613.4
37726,18816,613.4
18816,46156,526.5
46156,18816,526.5
18816,61875,664.0
61875,18816,664.0
18816,90280,2349.5
90280,18816,2349.5
18816,24087,388.1
24087,18816,388.1
18816,38504,600.5
38504,18816,600.5
18816,41049,474.7
41049,18816,474.7
18816,50441,889.0
50441,18816,889.0
18816,71720,1064.8
71720,18816,1064.8
18816,71079,1107.9
71079,18816,1107.9
18816,68959,1200.1
68959,18816,1200.1
18816,55430,903.0
55430,18816,903.0
18816,20723,186.6
20723,18816,186.6
18816,23175,284.5
23175,18816,284.5
18816,42326,669.0
42326,18816,669.0
18816,49872,630.5
49872,18816,630.5
18816,62621,778.8
62621,18816,778.8
18816,37616,529.1
37616,18816,529.1
16803,76034,1194.9
76034,16803,1194.9
16803,17343,71.4
17343,16803,71.4
16803,8009,172.4
8009,16803,172.4
16803,61433,644.5
61433,16803,644.5
16803,49048,406.9
49048,16803,406.9
16803,58707,1258.6
58707,16803,1258.6
16803,19956,200.3
19956,16803,200.3
16803,37397,567.1
37397,16803,567.1
16803,66524,945.9
66524,16803,945.9
16803,7833,148.1
7833,16803,148.1
16803,96080,2319.0
96080,16803,2319.0
16803,60464,522.6
60464,16803,522.6
16803,60470,562.0
60470,16803,562.0
16803,78724,1321.7
78724,16803,1321.7
16803,32066,800.3
32066,16803,800.3
16803,74880,1059.2
74880,16803,1059.2
16803,70776,1037.7
70776,16803,1037.7
16803,8846,178.9
8846,16803,178.9
16803,64441,860.1
64441,16803,860.1
16803,13687,295.9
13687,16803,295.9
16803,50173,773.2
50173,16803,773.2
16803,97396,2301.5
97396,16803,2301.5
16803,15690,87.2
15690,16803,87.2
16803,98057,2219.9
98057,16803,2219.9
16803,87753,1502.8
87753,16803,1502.8
16803,84013,1788.7
84013,16803,1788.7
16803,95237,2296.0
95237,16803,2296.0
16803,63010,686.1
63010,16803,686.1
16803,8628,166.0
8628,16803,166.0
16803,62692,642.3
62692,16803,642.3
16803,70003,1017.2
70003,16803,1017.2
16803,33185,1049.5
33185,16803,1049.5
16803,99040,2021.7
99040,16803,2021.7
16803,53202,537.9
53202,16803,537.9
16803,71675,918.5
71675,16803,918.5
16803,73945,1284.4
73945,16803,1284.4
16803,38326,691.8
38326,16803,691.8
16803,95608,2295.3
95608,16803,2295.3
16803,43788,194.5
43788,16803,194.5
16803,5667,368.8
5667,16803,368.8
16803,99036,1988.4
99036,16803,1988.4
16803,36322,790.7
36322,16803,790.7
16803,45336,335.5
45336,16803,335.5
16803,54470,691.9
54470,16803,691.9
16803,71658,913.9
71658,16803,913.9
16803,5048,339.5
5048,16803,339.5
16803,30663,587.2
30663,16803,587.2
16803,13163,193.1
13163,16803,193.1
16803,70049,1028.8
70049,16803,1028.8
16803,38079,695.2
38079,16803,695.2
16803,93723,2265.3
93723,16803,2265.3
16803,60510,546.3
60510,16803,546.3
16803,52583,799.2
52583,16803,799.2
16803,20204,140.7
20204,16803,140.7
16803,14861,108.4
14861,16803,108.4
16803,44089,236.8
44089,16803,236.8
16803,85709,1924.2
85709,16803,1924.2
16803,32612,809.6
32612,16803,809.6
16803,32438,825.7
32438,16803,825.7
16803,16686,20.5
16686,16803,20.5
16803,57551,1232.3
57551,16803,1232.3
16803,65755,840.7
65755,16803,840.7
16803,99721,3238.7
99721,16803,3238.7
16803,89002,2023.7
89002,16803,2023.7
16803,21133,114.2
21133,16803,114.2
16803,70639,1104.0
70639,16803,1104.0
16803,78074,1392.0
78074,16803,1392.0
16803,95307,2299.4
95307,16803,2299.4
16803,24211,360.9
24211,16803,360.9
16803,5405,348.2
5405,16803,348.2
16803,3054,358.0
3054,16803,358.0
16803,20722,138.7
20722,16803,138.7
16803,11769,250.0
11769,16803,250.0
16803,94533,2337.7
94533,16803,2337.7
16803,78753,1320.6
78753,16803,1320.6
16803,53007,547.3
53007,16803,547.3
16803,68601,1016.3
68601,16803,1016.3
16803,8008,210.7
8008,16803,210.7
16803,77080,1247.5
77080,16803,1247.5
16803,51460,920.4
51460,16803,920.4
16803,75791,1128.4
75791,16803,1128.4
16803,54420,685.3
54420,16803,685.3
16803,62560,629.0
62560,16803,629.0
16803,95817,2303.5
95817,16803,2303.5
16803,17037,35.6
17037,16803,35.6
16803,54304,576.8
54304,16803,576.8
16803,48601,356.4
48601,16803,356.4
16803,59762,1795.4
59762,16803,1795.4
16803,37726,492.1
37726,16803,492.1
16803,46156,411.8
46156,16803,411.8
16803,61875,556.7
61875,16803,556.7
16803,90280,2247.2
90280,16803,2247.2
16803,24087,277.7
24087,16803,277.7
16803,38504,479.2
38504,16803,479.2
16803,41049,353.3
41049,16803,353.3
16803,50441,801.8
50441,16803,801.8
16803,71720,943.8
71720,16803,943.8
16803,71079,986.5
71079,16803,986.5
16803,68959,1102.3
68959,16803,1102.3
16803,55430,833.2
55430,16803,833.2
16803,20723,127.6
20723,16803,127.6
16803,23175,228.1
23175,16803,228.1
16803,42326,548.4
42326,16803,548.4
16803,49872,585.1
49872,16803,585.1
16803,62621,671.4
62621,16803,671.4
16803,37616,411.1
37616,16803,411.1
76034,17343,1201.8
17343,76034,1201.8
76034,8009,1322.5
8009,76034,1322.5
76034,61433,654.9
61433,76034,654.9
76034,49048,907.9
49048,76034,907.9
76034,58707,1081.5
58707,76034,1081.5
76034,19956,1272.4
19956,76034,1272.4
76034,37397,685.7
37397,76034,685.7
76034,66524,416.9
66524,76034,416.9
76034,7833,1336.7
7833,76034,1336.7
76034,96080,1485.4
96080,76034,1485.4
76034,60464,791.5
60464,76034,791.5
76034,60470,738.8
60470,76034,738.8
76034,78724,181.0
78724,76034,181.0
76034,32066,844.6
32066,76034,844.6
76034,74880,181.4
74880,76034,181.4
76034,70776,400.6
70776,76034,400.6
76034,8846,1359.0
8846,76034,1359.0
76034,64441,541.8
64441,76034,541.8
76034,13687,1439.1
13687,76034,1439.1
76034,50173,672.0
50173,76034,672.0
76034,97396,1640.1
97396,76034,1640.1
76034,15690,1110.6
15690,76034,1110.6
76034,98057,1652.4
98057,76034,1652.4
76034,87753,490.6
87753,76034,490.6
76034,84013,973.2
84013,76034,973.2
76034,95237,1396.1
95237,76034,1396.1
76034,63010,538.5
63010,76034,538.5
76034,8628,1337.0
8628,76034,1337.0
76034,62692,612.0
62692,76034,612.0
76034,70003,455.4
70003,76034,455.4
76034,33185,1120.0
33185,76034,1120.0
76034,99040,1501.7
99040,76034,1501.7
76034,53202,862.2
53202,76034,862.2
76034,71675,305.7
71675,76034,305.7
76034,73945,356.9
73945,76034,356.9
76034,38326,530.5
38326,76034,530.5
76034,95608,1410.4
95608,76034,1410.4
76034,43788,1000.5
43788,76034,1000.5
76034,5667,1544.2
5667,76034,1544.2
76034,99036,1458.7
99036,76034,1458.7
76034,36322,678.8
36322,76034,678.8
76034,45336,883.7
45336,76034,883.7
76034,54470,934.0
54470,76034,934.0
76034,71658,324.5
71658,76034,324.5
76034,5048,1525.2
5048,76034,1525.2
76034,30663,785.3
30663,76034,785.3
76034,13163,1359.2
13163,76034,1359.2
76034,70049,436.1
70049,76034,436.1
76034,38079,500.0
38079,76034,500.0
76034,93723,1320.2
93723,76034,1320.2
76034,60510,785.0
60510,76034,785.0
76034,52583,588.6
52583,76034,588.6
76034,20204,1199.7
20204,76034,1199.7
76034,14861,1286.1
14861,76034,1286.1
76034,44089,1002.4
44089,76034,1002.4
76034,85709,809.2
85709,76034,809.2
76034,32612,902.8
32612,76034,902.8
76034,32438,709.8
32438,76034,709.8
76034,16686,1174.5
16686,76034,1174.5
76034,57551,751.5
57551,76034,751.5
76034,65755,372.2
65755,76034,372.2
76034,99721,3234.7
99721,76034,3234.7
76034,89002,1037.9
89002,76034,1037.9
76034,21133,1218.8
21133,76034,1218.8
76034,70639,251.6
70639,76034,251.6
76034,78074,225.2
78074,76034,225.2
76034,95307,1380.4
95307,76034,1380.4
76034,24211,901.1
24211,76034,901.1
76034,5405,1513.0
5405,76034,1513.0
76034,3054,1552.1
3054,76034,1552.1
76034,20722,1203.9
20722,76034,1203.9
76034,11769,1431.6
11769,76034,1431.6
76034,94533,1443.5
94533,76034,1443.5
76034,78753,175.5
78753,76034,175.5
76034,53007,860.2
53007,76034,860.2
76034,68601,590.5
68601,76034,590.5
76034,8008,1357.0
8008,76034,1357.0
76034,77080,232.6
77080,76034,232.6
76034,51460,643.1
51460,76034,643.1
76034,75791,121.6
75791,76034,121.6
76034,54420,887.1
54420,76034,887.1
76034,62560,610.7
62560,76034,610.7
76034,95817,1416.5
95817,76034,1416.5
76034,17037,1209.0
17037,76034,1209.0
76034,54304,937.5
54304,76034,937.5
76034,48601,1020.5
48601,76034,1020.5
76034,59762,1232.5
59762,76034,1232.5
76034,37726,737.7
37726,76034,737.7
76034,46156,793.9
46156,76034,793.9
76034,61875,694.5
61875,76034,694.5
76034,90280,1216.2
90280,76034,1216.2
76034,24087,1001.9
24087,76034,1001.9
76034,38504,746.6
38504,76034,746.6
76034,41049,845.0
41049,76034,845.0
76034,50441,712.2
50441,76034,712.2
76034,71720,268.0
71720,76034,268.0
76034,71079,251.6
71079,76034,251.6
76034,68959,533.0
68959,76034,533.0
76034,55430,864.5
55430,76034,864.5
76034,20723,1211.7
20723,76034,1211.7
76034,23175,1203.1
23175,76034,1203.1
76034,42326,647.6
42326,76034,647.6
76034,49872,1051.6
49872,76034,1051.6
76034,62621,598.6
62621,76034,598.6
76034,37616,851.8
37616,76034,851.8
17343,8009,127.7
8009,17343,127.7
17343,61433,680.2
61433,17343,680.2
17343,49048,457.5
49048,17343,457.5
17343,58707,1318.9
58707,17343,1318.9
17343,19956,132.5
19956,17343,132.5
17343,37397,552.3
37397,17343,552.3
17343,66524,975.0
66524,17343,975.0
17343,7833,138.6
7833,17343,138.6
17343,96080,2364.2
96080,17343,2364.2
17343,60464,566.3
60464,17343,566.3
17343,60470,601.8
60470,17343,601.8
17343,78724,1320.9
78724,17343,1320.9
17343,32066,754.9
32066,17343,754.9
17343,74880,1073.9
74880,17343,1073.9
17343,70776,1021.0
70776,17343,1021.0
17343,8846,157.3
8846,17343,157.3
17343,64441,896.2
64441,17343,896.2
17343,13687,341.1
13687,17343,341.1
17343,50173,816.9
50173,17343,816.9
17343,97396,2354.9
97396,17343,2354.9
17343,15690,128.7
15690,17343,128.7
17343,98057,2276.5
98057,17343,2276.5
17343,87753,1529.3
87753,17343,1529.3
17343,84013,1830.6
84013,17343,1830.6
17343,95237,2337.4
95237,17343,2337.4
17343,63010,708.0
63010,17343,708.0
17343,8628,135.7
8628,17343,135.7
17343,62692,671.5
62692,17343,671.5
17343,70003,997.0
70003,17343,997.0
17343,33185,990.9
33185,17343,990.9
17343,99040,2078.8
99040,17343,2078.8
17343,53202,590.4
53202,17343,590.4
17343,71675,917.0
71675,17343,917.0
17343,73945,1310.6
73945,17343,1310.6
17343,38326,686.9
38326,17343,686.9
17343,95608,2337.5
95608,17343,2337.5
17343,43788,213.0
43788,17343,213.0
17343,5667,396.1
5667,17343,396.1
17343,99036,2044.8
99036,17343,2044.8
17343,36322,758.6
36322,17343,758.6
17343,45336,368.9
45336,17343,368.9
17343,54470,751.8
54470,17343,751.8
17343,71658,910.2
71658,17343,910.2
17343,5048,360.2
5048,17343,360.2
17343,30663,553.9
30663,17343,553.9
17343,13163,237.2
13163,17343,237.2
17343,70049,1009.7
70049,17343,1009.7
17343,38079,702.2
38079,17343,702.2
17343,93723,2303.7
93723,17343,2303.7
17343,60510,590.9
60510,17343,590.9
17343,52583,837.0
52583,17343,837.0
17343,20204,69.9
20204,17343,69.9
17343,14861,157.0
14861,17343,157.0
17343,44089,284.7
44089,17343,284.7
17343,85709,1946.7
85709,17343,1946.7
17343,32612,760.2
32612,17343,760.2
17343,32438,790.1
32438,17343,790.1
17343,16686,73.4
16686,17343,73.4
17343,57551,1279.7
57551,17343,1279.7
17343,65755,856.5
65755,17343,856.5
17343,99721,3309.9
99721,17343,3309.9
17343,89002,2057.6
89002,17343,2057.6
17343,21133,43.7
21133,17343,43.7
17343,70639,1096.2
70639,17343,1096.2
17343,78074,1392.4
78074,17343,1392.4
17343,95307,2339.6
95307,17343,2339.6
17343,24211,335.3
24211,17343,335.3
17343,5405,382.1
5405,17343,382.1
17343,3054,365.6
3054,17343,365.6
17343,20722,67.5
20722,17343,67.5
17343,11769,229.8
11769,17343,229.8
17343,94533,2379.6
94533,17343,2379.6
17343,78753,1320.2
78753,17343,1320.2
17343,53007,600.0
53007,17343,600.0
17343,68601,1057.6
68601,17343,1057.6
17343,8008,166.2
8008,17343,166.2
17343,77080,1240.8
77080,17343,1240.8
17343,51460,964.4
51460,17343,964.4
17343,75791,1129.1
75791,17343,1129.1
17343,54420,742.5
54420,17343,742.5
17343,62560,655.9
62560,17343,655.9
17343,95817,2345.7
95817,17343,2345.7
17343,17037,39.3
17037,17343,39.3
17343,54304,636.2
54304,17343,636.2
17343,48601,418.1
48601,17343,418.1
17343,59762,1848.9
59762,17343,1848.9
17343,37726,481.0
37726,17343,481.0
17343,46156,435.2
46156,17343,435.2
17343,61875,588.6
61875,17343,588.6
17343,90280,2279.2
90280,17343,2279.2
17343,24087,241.2
24087,17343,241.2
17343,38504,469.1
38504,17343,469.1
17343,41049,356.9
41049,17343,356.9
17343,50441,849.0
50441,17343,849.0
17343,71720,944.8
71720,17343,944.8
17343,71079,984.4
71079,17343,984.4
17343,68959,1140.3
68959,17343,1140.3
17343,55430,889.5
55430,17343,889.5
17343,20723,56.2
20723,17343,56.2
17343,23175,157.5
23175,17343,157.5
17343,42326,554.4
42326,17343,554.4
17343,49872,650.9
49872,17343,650.9
17343,62621,701.9
62621,17343,701.9
17343,37616,387.8
37616,17343,387.8
8009,61433,807.4
61433,8009,807.4
8009,49048,578.3
49048,8009,578.3
8009,58707,1429.4
58707,8009,1429.4
8009,19956,89.9
19956,8009,89.9
8009,37397,660.3
37397,8009,660.3
8009,66524,1102.7
66524,8009,1102.7
8009,7833,78.5
7833,8009,78.5
8009,96080,2488.9
96080,8009,2488.9
8009,60464,691.1
60464,8009,691.1
8009,60470,728.0
60470,8009,728.0
8009,78724,1436.5
78724,8009,1436.5
8009,32066,817.9
32066,8009,817.9
8009,74880,1198.5
74880,8009,1198.5
8009,70776,1123.4
70776,8009,1123.4
8009,8846,60.6
8846,8009,60.6
8009,64441,1023.5
64441,8009,1023.5
8009,13687,323.5
13687,8009,323.5
8009,50173,941.9
50173,8009,941.9
8009,97396,2473.9
97396,8009,2473.9
8009,15690,251.3
15690,8009,251.3
8009,98057,2392.0
98057,8009,2392.0
8009,87753,1656.7
87753,8009,1656.7
8009,84013,1956.6
84013,8009,1956.6
8009,95237,2463.6
95237,8009,2463.6
8009,63010,835.1
63010,8009,835.1
8009,8628,35.4
8628,8009,35.4
8009,62692,799.2
62692,8009,799.2
8009,70003,1095.7
70003,8009,1095.7
8009,33185,1018.4
33185,8009,1018.4
8009,99040,2193.7
99040,8009,2193.7
8009,53202,709.9
53202,8009,709.9
8009,71675,1033.2
71675,8009,1033.2
8009,73945,1438.1
73945,8009,1438.1
8009,38326,801.8
38326,8009,801.8
8009,95608,2463.5
95608,8009,2463.5
8009,43788,340.6
43788,8009,340.6
8009,5667,338.1
5667,8009,338.1
8009,99036,2160.5
99036,8009,2160.5
8009,36322,844.0
36322,8009,844.0
8009,45336,496.2
45336,8009,496.2
8009,54470,863.3
54470,8009,863.3
8009,71658,1024.8
71658,8009,1024.8
8009,5048,293.7
5048,8009,293.7
8009,30663,640.9
30663,8009,640.9
8009,13163,232.7
13163,8009,232.7
8009,70049,1109.7
70049,8009,1109.7
8009,38079,824.3
38079,8009,824.3
8009,93723,2430.7
93723,8009,2430.7
8009,60510,715.3
60510,8009,715.3
8009,52583,963.9
52583,8009,963.9
8009,20204,126.9
20204,8009,126.9
8009,14861,185.2
14861,8009,185.2
8009,44089,406.7
44089,8009,406.7
8009,85709,2073.4
85709,8009,2073.4
8009,32612,814.6
32612,8009,814.6
8009,32438,870.0
32438,8009,870.0
8009,16686,185.9
16686,8009,185.9
8009,57551,1403.1
57551,8009,1403.1
8009,65755,981.8
65755,8009,981.8
8009,99721,3378.0
99721,8009,3378.0
8009,89002,2185.3
89002,8009,2185.3
8009,21133,103.8
21133,8009,103.8
8009,70639,1206.9
70639,8009,1206.9
8009,78074,1508.8
78074,8009,1508.8
8009,95307,2466.2
95307,8009,2466.2
8009,24211,438.0
24211,8009,438.0
8009,5405,337.3
5405,8009,337.3
8009,3054,277.7
3054,8009,277.7
8009,20722,122.1
20722,8009,122.1
8009,11769,116.7
11769,8009,116.7
8009,94533,2505.6
94533,8009,2505.6
8009,78753,1436.1
78753,8009,1436.1
8009,53007,719.4
53007,8009,719.4
8009,68601,1183.6
68601,8009,1183.6
8009,8008,39.0
8008,8009,39.0
8009,77080,1352.0
77080,8009,1352.0
8009,51460,1089.4
51460,8009,1089.4
8009,75791,1246.2
75791,8009,1246.2
8009,54420,857.5
54420,8009,857.5
8009,62560,783.5
62560,8009,783.5
8009,95817,2471.6
95817,8009,2471.6
8009,17037,140.1
17037,8009,140.1
8009,54304,748.5
54304,8009,748.5
8009,48601,527.6
48601,8009,527.6
8009,59762,1967.8
59762,8009,1967.8
8009,37726,593.3
37726,8009,593.3
8009,46156,562.7
46156,8009,562.7
8009,61875,716.2
61875,8009,716.2
8009,90280,2406.9
90280,8009,2406.9
8009,24087,336.9
24087,8009,336.9
8009,38504,582.3
38504,8009,582.3
8009,41049,479.8
41049,8009,479.8
8009,50441,972.3
50441,8009,972.3
8009,71720,1062.7
71720,8009,1062.7
8009,71079,1100.0
71079,8009,1100.0
8009,68959,1267.3
68959,8009,1267.3
8009,55430,1005.4
55430,8009,1005.4
8009,20723,112.0
20723,8009,112.0
8009,23175,171.8
23175,8009,171.8
8009,42326,676.7
42326,8009,676.7
8009,49872,751.5
49872,8009,751.5
8009,62621,829.7
62621,8009,829.7
8009,37616,491.1
37616,8009,491.1
61433,49048,269.9
49048,61433,269.9
61433,58707,763.8
58707,61433,763.8
61433,19956,792.5
19956,61433,792.5
61433,37397,447.7
37397,61433,447.7
61433,66524,309.6
66524,61433,309.6
61433,7833,792.0
7833,61433,792.0
61433,96080,1691.4
96080,61433,1691.4
61433,60464,142.5
60464,61433,142.5
61433,60470,90.5
60470,61433,90.5
61433,78724,822.1
78724,61433,822.1
61433,32066,823.5
32066,61433,823.5
61433,74880,482.6
