"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-24","East Greenwich","RI","02818","SARASOTA","FL","34242","1000","[{""id"":""0"",""year"":""2018"",""model"":""A6"",""make"":""AUDI"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""1200""}]","1","1"
"2024-11-08","WISCONSIN DELLS","WI","53965","BERKELEY","IL","60163","375","[{""id"":""0"",""year"":""2021"",""model"":""3500"",""make"":""RAM"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""525""}]","1","0"
"2024-11-12","Newport News","VA","23606","Derwood","MD","20855","200","[{""id"":""0"",""year"":""2003"",""model"":""Accord"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""400""}]","1","1"
"2024-12-17","Miami","FL","33156","Jonesville","MI","49250","750","[{""id"":""0"",""year"":""2005"",""model"":""Silverado 2500hd"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""900""}]","1","1"
"2024-10-31","Conway","SC","29526","Jonesville","MI","49250","550","[{""id"":""0"",""year"":""2016"",""model"":""Silverado 2500hd"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""700""}]","1","1"
"2025-01-07","Sugar Land","TX","77498","Jonesville","MI","49250","950","[{""id"":""0"",""year"":""2010"",""model"":""Silverado 2500hd"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""1150""}]","1","1"
"2024-11-08","Gurnee","IL","60031","Las Vegas","NV","89123","600","[{""id"":""0"",""year"":""2019"",""model"":""Roadking"",""make"":""Harley Davidson"",""type"":""Motorcycle"",""recommended_price"":""0.00"",""deposit"":""200"",""total"":""1000""}]","2","1"
"2024-11-19","Cedarhurst","NY","11516","Lake Worth","FL","33449","700","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2023"",""model"":""Mustang Electric"",""make"":""Ford"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""150"",""total"":""1000"",""id"":""5aeab2d9_aa1d_6fc5_dd3e_0c0c8edb6b86""}]","1","1"
"2024-10-28","KANSAS CITY","MO","64134","COLUMBUS","OH","43229","400","[{""id"":""0"",""year"":""2016"",""model"":""CRUZE"",""make"":""CHEVROLET"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""450""}]","1","1"
"2024-11-17","Round Rock","TX","78665","San Antonio","TX","78220","200","[{""id"":""0"",""year"":""2011"",""model"":""F150"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""250""}]","1","0"
"2024-11-29","Buffalo","NY","14209","Los Angeles","CA","90025","1100","[{""id"":""0"",""year"":""2022"",""model"":""S-Class"",""make"":""Mercedes-Benz"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""850"",""total"":""1950""}]","1","1"
"2024-11-19","Vidor","TX","77662","Sebastian","FL","32958","700","[{""id"":""0"",""year"":""2002"",""model"":""F250"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""750""}]","1","0"
"2024-12-13","Sachse","TX","75048","Wildwood","FL","34785","1100","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2007"",""model"":""H3"",""make"":""Hummer"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""200"",""total"":""600"",""id"":""4c634668_6609_9fb3_c9fb_67b2d01c9682""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2016"",""model"":""Escape"",""make"":""Ford"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""100"",""total"":""500"",""id"":""40573b43_1a56_8755_ab51_23829600e1f9""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2016"",""model"":""Rogue"",""make"":""Nissan"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""100"",""total"":""500"",""id"":""0c35a092_9e6d_f3e1_f9d1_b44c7b2919f9""}]","1","1"
"2024-11-21","Rio Rancho","NM","87144","Houston","TX","77073","550","[{""id"":""0"",""year"":""1972"",""model"":""F100"",""make"":""Ford"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""300"",""total"":""850""}]","1","1"
