"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2024-10-24","Rosedale","MD","21237","Virginia Beach","VA","23451","250","[{""id"":""0"",""year"":""1996"",""model"":""TACOMA"",""make"":""TOYOTA"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""300"",""vin"":""4TAPM62N1TZ178431""}]","1","1"
"2024-10-28","Temple","GA","30179","Jacksonville","FL","32210","350","[{""id"":""0"",""year"":""2012"",""model"":""Journey"",""make"":""Dodge"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""450""}]","1","1"
"2024-11-02","Delray Beach","FL","33446","Madison","TN","37115","400","[{""id"":""0"",""year"":""2021"",""model"":""Crosstrek"",""make"":""Subaru"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""550"",""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":""""}]","1","1"
"2024-10-25","Bradenton","FL","34209","Wake Forest","NC","27587","400","[{""id"":""0"",""year"":""2018"",""model"":""Q5"",""make"":""Audi"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""550""}]","1","1"
"2024-10-10","Houston","TX","77003","Miami","FL","33138","400","[{""id"":""0"",""year"":""2011"",""model"":""CIVIC"",""make"":""HONDA"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""550""}]","1","1"
"2024-10-24","Colorado Springs","CO","80901","Porter","TX","77365","900","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2006"",""model"":""1500"",""make"":""Chevrolet"",""type"":""Van"",""recommended_price"":""0"",""deposit"":""200"",""total"":""650"",""id"":""33dacf64_b599_a680_d338_db0f474798f2""},{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2005"",""model"":""1500"",""make"":""Chevrolet"",""type"":""Pickup"",""recommended_price"":""0"",""deposit"":""200"",""total"":""650"",""id"":""e87902c5_cdcb_5029_8838_62d33ac2db01""}]","1","1"
"2024-10-19","Flower Mound","TX","75028","HELENDALE","CA","92342","650","[{""id"":""0"",""year"":""1998"",""model"":""4RUNNER"",""make"":""TOYOTA"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""800""}]","1","1"
"2024-10-29","Sterling","VA","20166","Canal Winchester","OH","43110","325","[{""id"":""0"",""year"":""2020"",""model"":""MDX"",""make"":""Acura"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""175"",""total"":""500"",""vin"":""5J8YD4H03LL017379"",""lot_number"":"""",""plate_state_code"":"""",""plate"":""""}]","1","1"
"2024-11-02","Miami","FL","33136","Loganville","GA","30052","300","[{""id"":""0"",""year"":""2016"",""model"":""Maxima"",""make"":""Nissan"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""50"",""total"":""350""}]","1","1"
"2024-10-30","Charleston","ME","04422","Leesburg","FL","34748","1600","[{""id"":""0"",""year"":""1940"",""model"":""Deluxe"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""1850"",""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":""""}]","2","1"
"2024-10-26","BELLEVUE","WA","98004","SCOTTSDALE","AZ","85255","1000","[{""id"":""0"",""year"":""2018"",""model"":""F150"",""make"":""FORD"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""150"",""total"":""1150""}]","1","1"
"2024-11-08","Ozone Park","NY","11416","Haines City","FL","33844","750","[{""id"":""0"",""year"":""2009"",""model"":""SX4"",""make"":""Suzuki"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""50"",""total"":""800""}]","1","1"
"2024-11-01","Bradford","TN","38316","Dille","WV","26617","500","[{""id"":""0"",""year"":""2003"",""model"":""Durango"",""make"":""Dodge"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""100"",""total"":""650""}]","1","1"
"2024-10-29","Hull","MA","02045","Highland Beach","FL","33487","900","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2023"",""model"":""Xt4"",""make"":""Cadillac"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""100"",""total"":""1050"",""id"":""99ff6584_69b2_dd16_c566_eb8d23c9ddf2""}]","1","1"
"2024-10-21","Fairhope","AL","36532","Miami","FL","33130","500","[{""id"":""0"",""year"":""2005"",""model"":""Sierra 1500"",""make"":""Gmc"",""type"":""Pickup"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""750"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","1","1"
"2024-10-28","Colorado Springs","CO","80901","Porter","TX","77365","1200","[{""plate"":"""",""plate_state_code"":"""",""vin"":"""",""lot_number"":"""",""color"":"""",""year"":""2024"",""model"":""40DUPLEX Destination Trailer "",""make"":""Sandpiper"",""type"":""RV"",""recommended_price"":""0"",""deposit"":""200"",""total"":""1500"",""id"":""2c1a7ac1_9c23_27f8_4dc9_be7420d66dad""}]","1","1"
"2024-11-13","Poughkeepsie","NY","12601","Atlanta","GA","30313","1000","[{""id"":""0"",""year"":""1985"",""model"":""308"",""make"":""Ferrari"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""400"",""total"":""1400"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","2","1"
"2024-11-21","Atlanta","GA","30313","Poughkeepsie","NY","12601","800","[{""id"":""0"",""year"":""1985"",""model"":""308"",""make"":""Ferrari"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""250"",""total"":""1050"",""lot_number"":"""",""vin"":"""",""plate_state_code"":"""",""plate"":""""}]","2","1"
"2024-10-28","Pottsboro","TX","75076","REISTERSTOWN","MD","21136","700","[{""id"":""0"",""year"":""2018"",""model"":""435"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""0"",""total"":""1000""}]","1","1"
