"first_pickup_date","pickup_city","pickup_state_code","pickup_zip","dropoff_city","dropoff_state_code","dropoff_zip","price_carrier_total","vehicles","ship_via_id","vehicle_runs"
"2023-04-13","Sunbury","PA","17801","Las Vegas","NV","89146","1700","[{""id"":""1"",""year"":""1980"",""model"":""Bronco"",""make"":""Ford"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""000"",""total"":""1700"",""color"":""Brown/White"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2017-12-18","Laveen","AZ","85339","Phoenix","AZ","85085"," 100.00","","1","1"
"2020-11-27","Manchester","MA","01944","Palm Beach Gardens","FL","33418","950.00","[{""id"":""1"",""year"":""2019"",""model"":""E-Tron"",""make"":""Audi"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1075.00"",""total"":""1075.00"",""color"":""Gray"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2021-09-07","Aurora","CO","80010","Norfolk","NE","68701","600.00","[{""id"":""1"",""year"":""1993"",""model"":""Civic"",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""975.00"",""total"":""975.00"",""color"":""White /Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2022-01-10","Woburn","MA","01801","Marlborough","MA","01752","125.","[{""plate"":"""",""plate_state_code"":""AZ"",""vin"":"""",""lot_number"":"""",""color"":""Silver"",""year"":""2022"",""model"":""Corolla"",""make"":""Toyota"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""300"",""total"":""300"",""id"":""71a6e786_3a27_32bc_d472_b55b0d2e5c1b""}]","1","1"
"2017-07-06","Carmichael","CA","95608","Falls Church","VA","22042"," 1200.00","","1","1"
"2022-03-04","Palm beach Gardens","FL","33418","Darien","CT","06820","900.00","[{""id"":""1"",""year"":""2019"",""model"":""Audi"",""make"":""A5"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""1075.00"",""total"":""1075.00"",""color"":""Gray"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2021-12-29","Greeley","CO","80634","Denver","CO","80207","150.00","[{""id"":""1"",""year"":""2015"",""model"":""Genesis"",""make"":""Hyundai"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""300.00"",""total"":""300.00"",""color"":""Blaue"",""plate"":"""",""vin"":"""",""plate_state_code"":"""",""lot_number"":""""}]","1","1"
"2021-12-08","Los Angeles","CA","90038","Murfreesboro","TN","37129","1100.00","[{""id"":""1"",""year"":""2015"",""model"":""Cherokee"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""1275.00"",""total"":""1275.00"",""color"":""Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2024-12-21","Teaneck","NJ","07666","Naples","FL","34112","1000.00","[{""plate"":""CT7855"",""plate_state_code"":""FL"",""vin"":"""",""lot_number"":"""",""color"":""White"",""year"":""2021"",""model"":""Hr V "",""make"":""Honda"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1275"",""total"":""1275"",""id"":""97172c16_48bd_3229_d2d7_1adf647dbcde""}]","1","1"
"2021-06-01","Phoenix","AZ","85012","Charlotte","NC","28227"," 1200.00","","1","1"
"2022-01-10","Worcester","MA","01602","Marlborough","MA","01752","125.00","[{""plate"":"""",""plate_state_code"":""MA"",""vin"":"""",""lot_number"":"""",""color"":""White"",""year"":""2019"",""model"":""Camry"",""make"":""Toyota"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""300"",""total"":""300"",""id"":""e9ef468f_6224_3a2a_beb5_07e3ef652976""}]","1","1"
"2021-07-08","Rockwall","TX","75032","Boston","MA","02115"," 900.00","","1","1"
"2021-06-16","South Holland","IL","60473","Spokane","WA","99224"," 1500.00","","1","1"
"2021-06-18","Kingman","AZ","86401","Kansas City","KS","66101"," 1600.00","","1","1"
"2021-06-17","Santa","Fe","CA","Delray Beach","FL","33446"," 1900.00","","1","1"
"2021-06-11","Phoenix","AZ","85085","Roswell","GA","30075"," 1100.00","","1","1"
"2021-06-09","Phoenix","AZ","85015","Somerset","NJ","08873"," 1200.00","","1","1"
"2021-05-31","Boulder","CO","80302","Austin","TX","78730"," 700.00","","1","1"
"2018-08-16","Glen Ellyn","IL","60137","Boulder","CO","80302"," 825.00","","1","1"
"2017-12-17","Pomona","CA","91766","Bartlett","TN","38133"," 700.00","","1","1"
"2017-06-16","Lakewood","WA","98498","Nashville","TN","37217"," 900.00","","1","1"
"2016-10-27","Las Vegas","NV","89118","Sun Valley","CA","91352"," 250.00","","1","1"
"2016-07-15","Rockaway","NJ","07866","Costa Mesa","CA","92626"," 3400.00","","1","1"
"2025-04-12","San Leandro","CA","94579","Silver Spring","MD","20906","1525.00","[{""plate"":"""",""plate_state_code"":""CA"",""vin"":"""",""lot_number"":"""",""color"":""White"",""year"":""2021"",""model"":""Kicks"",""make"":""Nissan"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""1675"",""total"":""1675"",""id"":""721ee912_8e8a_8e0e_4059_e835dd87db9b""}]","1","1"
"2025-02-12","San Francisco","CA","94111","Sudbury","MA","01776","1850.00","[{""id"":""11677261276"",""type"":""Car"",""deposit"":""2175"",""total"":""2175"",""year"":""2023"",""make"":""Tesla Motors"",""model"":""Model S"",""plate"":"""",""color"":""Gray"",""vin"":""499349"",""lot_number"":"""",""plate_state_code"":""""}]","2","1"
"2022-07-29","Gainesville","TX","76240","Lake Forest","IL","60045","750.00","[{""plate"":"""",""plate_state_code"":""TX"",""vin"":"""",""lot_number"":"""",""color"":""Gray"",""year"":""2020"",""model"":""Wrangler"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""975"",""total"":""975"",""id"":""89a7ff58_bacd_522f_8006_42ac37a80d36""}]","1","1"
"2021-09-13","Teaneck","NJ","07666","Boca Raton","FL","33428","900.00","[{""id"":""1"",""year"":""2018"",""model"":""5 Series"",""make"":""BMW"",""type"":""Car"",""recommended_price"":""0.00"",""deposit"":""975.00"",""total"":""975.00"",""color"":""Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","1","1"
"2021-03-29","Naples","FL","34103","Villanova","PA","19085","975.00","[{""id"":""1"",""year"":""2020"",""model"":""Cayenne"",""make"":""Porsche"",""type"":""SUV"",""recommended_price"":""0.00"",""deposit"":""975.00"",""total"":""975.00"",""color"":""Black"",""plate"":"""" ,""vin"":"""",""plate_state_code"":"""" ,""lot_number"":""""}]","2","1"
"2023-11-13","Denver","CO","80207","Aspen","CO","81611","500.00","[{""plate"":"""",""plate_state_code"":""NY"",""vin"":"""",""lot_number"":"""",""color"":""Silvere"",""year"":""2021"",""model"":""Wrangler"",""make"":""Jeep"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""1000"",""total"":""1000"",""id"":""068f5295_2cc8_eb61_f53c_07a7f72ad483""}]","1","1"
"2022-04-20","Miami","FL","33146","Heber City","UT","84032","2000","[{""plate"":"""",""plate_state_code"":""FL"",""vin"":"""",""lot_number"":"""",""color"":""Blue"",""year"":""2021"",""model"":""Q8"",""make"":""Audi"",""type"":""SUV"",""recommended_price"":""0"",""deposit"":""1800"",""total"":""1800"",""id"":""3de0612c_05b0_4f51_9582_50a60d918f0b""}]","1","1"
"2024-06-28","Concord","NC","28027","Jefferson City","TN","37760","700.00","[{""plate"":"""",""plate_state_code"":"""",""vin"":""551922"",""lot_number"":"""",""color"":""Orenge"",""year"":""2021"",""model"":""Mach 1"",""make"":""Ford"",""type"":""Car"",""recommended_price"":""0"",""deposit"":""875"",""total"":""875"",""id"":""cb2ecd62_115f_94fb_282c_db38f1911772""}]","2","1"
